EMUL_OIL_L_TEMP_PV_VAL0,STAND_OIL_L_TEMP_PV_REAL_VAL0,GEAR_OIL_L_TEMP_PV_REAL_VAL0,EMUL_OIL_L_PR_VAL0,QUENCH_CW_FLOW_EXIT_VAL0,CAST_WHEEL_RPM_VAL0,BAR_TEMP_VAL0,QUENCH_CW_FLOW_ENTRY_VAL0,GEAR_OIL_L_PR_VAL0,STANDS_OIL_L_PR_VAL0,TUNDISH_TEMP_VAL0,BATH_TEMP_F7_VAL0,BATH_TEMP_F8_VAL0,RM_MOTOR_COOL_WATER__VAL0,ROLL_MILL_AMPS_VAL0,RM_COOL_WATER_FLOW_VAL0,EMULSION_LEVEL_ANALO_VAL0,UTS,Elongation,Conductivity,%AL
60.41891479,54.92657471,60.18859863,1.760948181,9.946099074,1.938427687,584.1842041,312.3649285,1.871206284,1.991771698,691.4187012,704.2657471,748.2541504,1.142660141,376.0717773,207.3592529,1287.717529,10.6,12.8,61.9,99.753
60.2742157,55.02774048,60.31738281,1.760303497,9.898669638,1.952325463,553.9727783,311.4336331,1.863103867,1.964483261,686.1450195,729.8914795,740.9345703,1.150091171,369.9414063,207.3097534,1284.587402,9.6,14.0,60.5,99.729
60.28926086,55.70837402,60.37506104,1.780351639,9.901848554,1.941851854,579.6604004,311.9239492,1.859167099,1.983234406,702.0754395,635.6744385,740.1394043,1.151151657,385.456543,207.6570435,1284.781006,10.0,16.0,60.5,99.729
60.22019958,56.24572754,60.34490967,1.789106369,9.810867959,1.943060279,580.4394531,313.3979493,1.866178513,1.968793869,712.3520508,543.8985596,741.1999512,1.126724243,348.2202148,207.5938721,1286.785645,10.1,14.8,62.0,99.753
60.17468262,56.47666931,60.42727661,1.783937454,9.842307445,1.936413527,599.3536377,312.8740638,1.858093262,1.973775864,708.1574707,486.331665,741.0803223,1.130832672,306.2915039,207.6221313,1285.216064,10.0,16.0,62.0,99.753
60.20158386,56.42730713,60.45675659,1.76795578,9.868374562,1.950311303,598.8233643,313.2509562,1.84539032,1.965335846,703.0354004,440.8685303,737.7167969,1.15804863,345.949707,207.5827026,1286.201904,10.2,16.0,60.5,99.729
60.11581421,56.50447083,60.59933472,1.782478333,9.754728291,1.940643311,590.9157715,312.9015297,1.862504959,1.958112717,698.5014648,405.0220947,733.0046387,1.119825363,350.9448242,207.6777954,1286.109375,9.9,16.0,61.7,99.753
60.06997681,56.56684875,60.59606934,1.783483505,9.661172774,1.946282983,593.4832764,309.8421403,1.84803009,1.969934464,694.9182129,359.7020264,732.1142578,1.132385254,342.5439453,205.4277954,1286.783203,10.0,18.0,61.7,99.753
60.01159668,56.56213379,60.67729187,1.782627106,9.69108638,1.941046119,599.9902344,309.955564,1.850675583,1.975992203,698.5881348,368.6016846,732.6452637,1.105442047,318.5522461,205.0645142,1285.787598,10.1,18.0,60.5,99.729
60.01274109,56.56260681,60.70419312,1.80516243,9.66590936,1.937420607,599.8896484,309.0303721,1.852838516,1.960113525,705.8237305,359.0550537,735.2651367,1.114425659,352.5341797,205.4716797,1284.1875,9.7,18.0,60.9,99.729
59.99287415,56.58850098,60.75723267,1.80009079,9.67926081,1.93661499,599.9378662,309.0883555,1.849992752,1.97221756,701.2062988,660.7557373,734.6333008,1.125984192,313.2543945,205.5214233,1286.174316,10.0,16.0,61.8,99.722
59.92694092,56.69400024,60.83921814,1.800319672,9.683139088,1.930371046,595.6248779,308.6743334,1.849317551,1.964590073,697.2592773,687.1895752,731.6530762,1.131334305,354.2749023,205.4717407,1284.673096,10.0,14.0,61.8,99.722
59.9072876,56.86001587,61.00471497,1.789466858,9.689210819,1.938024879,589.3134766,309.4321872,1.84859848,1.966194153,699.2158203,670.9205322,730.4445801,1.135919571,365.9301758,205.4487305,1283.556396,10.0,16.0,61.5,99.709
59.89547729,56.79870605,61.02365112,1.794363022,9.596926868,1.942456007,597.0526123,310.0349098,1.836845398,1.956739426,696.3088379,675.5054932,728.2609863,1.126251221,344.2089844,205.5848999,1285.202881,9.7,16.4,61.5,99.709
59.89059448,56.82518005,61.05079651,1.792537689,9.650873084,1.935003638,599.4998779,310.4921651,1.832111359,1.965328217,695.3911133,676.989624,728.1647949,1.138669968,320.8984375,205.4522705,1283.105713,9.7,18.0,62.0,99.709
59.87690735,56.89024353,61.08216858,1.802238464,9.706281601,1.945880175,599.9311523,311.4000637,1.844419479,1.965190887,703.1105957,678.3463135,731.4067383,1.116689682,330.6616211,205.4968262,1285.797852,9.9,14.0,61.8,99.722
59.84707642,56.83102417,61.2166748,1.812015533,9.670455211,1.946887255,599.9625244,310.4585958,1.842285156,1.966854095,705.7841797,686.15271,732.9255371,1.13684082,339.1381836,205.5574341,1284.720947,9.8,16.0,61.8,99.722
59.89102173,56.88696289,61.29237366,1.807081223,9.654624206,1.943060279,599.8896484,310.2164895,1.836057663,1.956529617,698.40625,698.1612549,730.1582031,1.156099319,337.3217773,205.4364014,1285.151367,9.8,20.0,62.0,99.709
59.89942932,56.96879578,61.29829407,1.826948166,9.65942437,1.945074439,599.8660889,310.8009015,1.836929321,1.961977005,696.677002,705.9112549,728.4379883,1.102128983,318.9306641,205.453125,1285.137695,9.8,18.0,61.9,99.709
59.9042511,56.9176178,61.3336792,1.801671982,9.702466901,1.944873095,599.9112549,310.3151631,1.832866669,1.949865341,698.998291,713.6121826,730.0761719,1.138038635,322.2607422,205.6044922,1283.063965,9.9,20.0,61.4,99.722
59.88716125,56.87948608,61.38453674,1.793636322,9.652430753,1.938427687,578.3286133,310.3823018,1.833744049,1.956104279,704.4489746,721.0948486,732.0144043,1.112447739,390.7543945,205.6598511,1285.162842,9.9,18.0,61.4,99.722
59.88841248,56.90733337,61.45275879,1.800376892,9.657993857,1.950512648,589.4794922,310.4845357,1.831478119,1.96137619,700.4152832,730.3302002,727.6950684,1.107488632,361.4648438,205.5352783,1283.172852,9.8,14.0,61.9,99.709
59.90197754,56.97061157,61.463974,1.795507431,9.668261758,1.935406446,593.4998779,310.4570699,1.824985504,1.954833984,694.6833496,735.6412354,724.9433594,1.141222,351.3989258,205.5126343,1283.104736,10.1,16.0,61.4,99.722
59.80227661,56.96766663,61.54185486,1.800603867,9.632212843,1.939031959,595.6156006,310.1325661,1.829668045,1.95749855,695.5507813,734.0308838,729.1384277,1.112398148,358.1347656,205.2904053,1284.249268,10.3,16.0,61.4,99.722
59.79212952,56.99797058,61.5942688,1.797534943,9.659519737,1.950512648,599.9416504,310.5445537,1.822898865,1.948143005,700.902832,741.0111084,734.5700684,1.139057159,370.7739258,205.2878418,1282.537598,9.9,16.4,61.4,99.722
59.6975708,56.90705872,61.67523193,1.790117264,9.638634255,1.943060279,597.1188965,310.3263528,1.826133728,1.963977814,704.1203613,736.5218506,732.1555176,1.114320755,356.4697266,205.3382568,1282.118408,9.7,16.0,61.8,99.709
59.67556763,56.96453857,61.70549011,1.800178528,9.639746876,1.936212182,596.586792,311.3492011,1.817199707,1.953731537,694.9533691,742.3468018,726.715332,1.095724106,373.4985352,205.4569092,1283.226074,9.6,16.4,61.8,99.709
59.64376831,56.90881348,61.73348999,1.787431717,9.660632358,1.938226342,581.6862793,310.4413025,1.824771881,1.960105896,695.1589355,741.1160889,726.6672363,1.107488632,378.190918,205.4279785,1283.602783,9.6,16.0,61.9,99.709
59.59138489,56.96177673,61.81744385,1.808900833,9.650300879,1.951318383,595.7840576,310.3767069,1.825862885,1.956466675,693.7780762,739.463501,732.3356934,1.139680862,361.3134766,205.3539429,1282.079102,9.8,18.0,61.4,99.722
59.57281494,56.97050476,61.89093018,1.819192886,9.610532632,1.943664551,597.9022217,309.9464087,1.824466705,1.947818756,698.5498047,739.116333,740.2116699,1.150165558,391.8139648,205.3710327,1282.029053,9.9,16.0,61.4,99.722
59.58639526,56.93321228,61.89665222,1.785926819,9.630686963,1.940039039,587.2930908,310.2373432,1.818260193,1.96373558,703.8449707,728.6383057,739.1538086,1.119815826,369.1088867,205.4987793,1283.153564,9.8,16.8,61.9,99.709
59.55004883,56.90701294,61.89840698,1.819366455,9.647821324,1.949102759,577.7590332,311.401081,1.821821213,1.949146271,716.1877441,730.7264404,744.9868164,1.132699966,345.1928711,205.5385742,1282.20874,11.3,12.0,61.8,99.709
59.54660034,56.91407776,61.96089172,1.786844254,9.645182823,1.941851854,599.8878174,310.2531106,1.814750671,1.946212769,725.6594238,733.9859619,651.6572266,1.110780716,353.972168,205.5946655,1281.674316,9.9,16.0,61.4,99.722
59.59327698,56.93928528,61.98397827,1.804750443,9.643656943,1.949505568,598.8308105,310.7042625,1.811414719,1.946405411,718.7966309,731.1644287,684.6809082,1.097055435,369.0332031,205.5062256,1283.173828,9.9,16.4,61.4,99.722
59.65844727,56.83657837,61.98562622,1.787233353,9.648584264,1.939233422,592.0517578,310.455544,1.819553375,1.9649086,711.1396484,725.5723877,746.8730469,1.111309052,355.7128906,205.5647583,1280.087891,10.2,12.4,61.4,99.722
59.67828369,56.83668518,61.98710632,1.775035858,9.751835477,1.93661499,599.8936768,313.6609093,1.815080643,1.949491501,702.9926758,719.7532959,710.3413086,1.157276154,329.753418,206.2875977,1280.654297,9.8,16.0,61.4,99.722
59.67733765,56.78381348,61.96166992,1.793806076,9.674556013,1.948095679,597.8824463,310.3858622,1.823616028,1.967269897,697.3078613,713.5623779,686.0839844,1.093900681,349.8095703,205.5193481,1282.127197,11.4,12.0,61.8,99.709
59.68170166,56.75090027,61.98753357,1.787403107,9.661204563,1.952325463,599.8944092,310.417397,1.815126419,1.960441589,691.487793,709.3409424,684.3779297,1.155809402,346.4794922,205.2545166,1280.910156,9.7,16.0,61.8,99.709
59.77041626,56.75834656,62.0459137,1.783485413,9.637775947,1.952728271,572.5775146,310.8654971,1.822179794,1.965103149,687.6481934,710.0616455,736.064209,1.094121933,318.1738281,205.47052,1281.141357,9.9,14.0,61.4,99.722
59.77232361,56.69415283,62.03138733,1.775108337,9.6285253,1.951519728,594.5849609,310.5328553,1.816389084,1.953964233,696.6513672,717.7806396,746.9558105,1.135314941,333.3105469,205.7589722,1280.07373,10.2,16.0,61.4,99.722
59.84675598,56.67510986,61.96403503,1.792835236,9.624424497,1.951922655,581.0953369,311.3441148,1.814649582,1.968593597,705.0432129,721.8934326,739.7687988,1.138145447,333.6132813,205.6256714,1281.148438,9.6,17.2,61.8,99.709
59.87101746,56.66946411,62.04232788,1.81101799,9.640191924,1.949505568,578.34021,310.6427186,1.816480637,1.963739395,699.0129395,717.4251709,738.8066406,1.134958267,333.3105469,205.5199585,1279.656006,9.8,17.0,61.9,99.709
59.89660645,56.66654968,61.96430969,1.776103973,9.657962068,1.944873095,595.0014648,310.4947083,1.818307877,1.964578629,692.3964844,711.0167236,741.7624512,1.100452423,338.3813477,205.484314,1280.314941,10.4,18.4,61.4,99.722
59.96669006,56.65048218,61.96585083,1.801107407,9.665305366,1.949707031,591.6782227,310.4646993,1.817611694,1.953788757,688.1965332,713.9849854,746.1674805,1.106122971,339.8193359,205.5847778,1280.541016,9.7,15.6,61.4,99.722
60.03187561,56.66650391,61.96350098,1.81628418,9.6514135,1.949102759,599.9406738,311.2800278,1.819257736,1.965894699,699.0639648,724.680542,749.8564453,1.129827499,339.8193359,205.5517578,1279.62085,10.5,18.1,61.4,99.722
60.00413513,56.61102295,61.96234131,1.798229218,9.656150086,1.952929735,599.9104004,310.417397,1.815534592,1.971168518,703.651123,722.5115967,748.3259277,1.13261795,335.1269531,205.6583252,1280.059326,10.3,16.5,61.3,99.727
60.01495361,56.61428833,61.93299866,1.794130325,9.662984757,1.950512648,597.1799316,311.4168484,1.817770004,1.967046738,695.9604492,714.7723389,745.4309082,1.1269207,357.9077148,205.5898438,1278.609863,10.5,15.4,61.3,99.727
60.14437866,56.56144714,61.93481445,1.794458389,9.677226303,1.96018064,596.4776611,311.2876572,1.825332642,1.964542389,687.9213867,711.2738037,745.5932617,1.122211456,348.4472656,205.6286011,1280.239502,10.3,14.7,61.4,99.759
60.14678955,56.56219482,61.92814636,1.799949646,9.694996447,1.952929735,600.0065918,311.1203191,1.824237823,1.964225769,691.8037109,725.7923584,747.2346191,1.133127213,336.7163086,205.5524292,1278.10498,9.9,19.3,61.4,99.759
60.23371887,56.56188965,61.88493347,1.801530838,9.687080945,1.948699951,597.869873,310.7637718,1.826723099,1.978042603,705.5715332,731.7850342,747.7370605,1.116699219,331.418457,205.4675903,1278.585693,10.2,15.8,61.4,99.727
60.24032593,56.51213074,61.89231873,1.806667328,9.664733161,1.947088599,599.9093018,310.3761983,1.827444077,1.985715866,701.4326172,721.3634033,748.208252,1.129776001,341.6357422,205.6757202,1277.601563,10.1,14.8,61.4,99.727
60.28158569,56.50520325,61.80332947,1.804887772,9.651127397,1.951318383,599.9663086,310.3665344,1.822565079,1.981689453,691.9035645,713.1156006,746.1582031,1.109308243,365.0976563,205.744751,1277.516357,10.1,16.7,61.6,99.759
60.2298584,56.48167419,61.83135986,1.792947769,9.674079176,1.95111692,599.9195557,310.1396869,1.821544647,1.977630615,689.8706055,713.3165283,745.902832,1.143955231,338.684082,205.6992188,1278.111816,10.2,15.6,61.4,99.727
59.52864075,56.44699097,61.69915771,1.785133362,9.688193566,1.877197266,526.9240723,311.8069651,1.838130951,1.990562439,680.7709961,728.1976318,745.9089355,1.127496719,498.0737305,205.8188477,1274.989014,9.7,15.9,61.6,99.759
59.63348389,55.31214905,60.90284729,1.78130722,9.768842681,1.865313768,581.6761475,315.0886243,1.848733902,1.977712631,675.9980469,754.6873779,748.942627,1.152013779,352.5341797,206.9797363,1274.907471,10.0,14.3,61.4,99.727
60.14970398,54.8455658,60.60574341,1.786447525,11.42022631,2.024230957,589.7019043,360.7424452,1.841464996,1.986970901,715.0512695,755.3492432,748.1730957,1.145793915,430.2612305,206.4159546,1276.103516,10.1,14.1,61.4,99.727
60.4058075,54.68812561,60.63691711,1.782781601,11.41507646,2.025439501,580.3947754,360.0018847,1.858112335,2.000852585,721.432373,739.3121338,747.520752,1.150539398,430.715332,206.2563477,1276.589844,9.6,14.6,61.7,99.759
60.36323547,55.00697327,60.68670654,1.782258987,11.42989021,2.026648045,558.5991211,359.5146204,1.858800888,1.996114731,712.791748,682.7357178,746.6418457,1.117700577,415.1245117,206.0610352,1273.902344,9.5,16.6,61.7,99.759
60.43592834,55.18582153,60.74908447,1.785276413,11.37378233,2.02382803,559.8310547,359.0543133,1.859664917,1.989133835,711.7001953,622.3824463,743.7648926,1.147052765,452.9663086,205.7877197,1273.952881,10.1,15.9,61.4,99.727
60.37268066,55.39555359,60.83190918,1.805923462,11.3448224,2.027050734,599.8953857,358.2628902,1.860057831,1.983304977,706.1166992,529.3555908,738.4147949,1.100690842,329.2993164,205.4286499,1275.461914,10.1,17.5,61.3,99.727
60.50628662,55.50410461,60.90830994,1.800981522,11.38637084,2.021209717,556.7264404,357.663728,1.850074768,1.98402977,702.1604004,580.2545166,734.0532227,1.150611877,418.9086914,205.3840942,1274.977539,9.4,14.5,61.7,99.759
60.39907837,55.66192627,60.85839844,1.812744141,11.35737912,2.021209717,571.4321289,356.4282738,1.856248856,1.984983444,698.1586914,676.4442139,729.9143066,1.103479385,421.7089844,205.0095215,1273.853271,9.5,15.6,61.7,99.759
60.42570496,55.72720337,60.93554688,1.800498962,11.34816027,2.001873732,553.657959,357.0325223,1.85333252,2.001056671,693.5539551,738.0477295,727.2961426,1.167484283,428.1420898,205.2143555,1274.938965,10.0,14.4,61.3,99.727
60.40937805,55.78770447,60.99349976,1.798158646,11.37727914,2.026043653,584.890625,357.7664706,1.852556229,1.999120712,696.8244629,739.1707764,728.8994141,1.141777039,407.9345703,205.284668,1272.900391,10.1,15.5,61.4,99.727
60.355896,55.78761292,61.07731628,1.800998688,11.35925469,2.040545702,549.0097656,358.2049067,1.847959518,1.99902916,702.6459961,732.6246338,730.5859375,1.124504089,432.0776367,204.9760742,1272.829834,9.3,17.6,61.8,99.759
60.34901428,55.8359375,61.04838562,1.803834915,11.38525822,2.046185255,594.4455566,358.7989827,1.851715088,1.995433807,701.697998,739.5614014,730.5058594,1.100532532,426.7797852,204.9772949,1274.647217,9.4,17.0,61.8,99.759
60.233078,56.05195618,61.10096741,1.797937393,11.41100745,2.044574022,556.1495361,358.2644161,1.843261719,1.981998444,696.4216309,733.8966064,725.9904785,1.113645554,413.8378906,205.0281372,1273.829346,10.5,14.1,61.4,99.727
60.13838196,56.24842834,61.11709595,1.796367645,11.40007198,2.02987051,577.6872559,358.6952228,1.848630905,1.99051857,693.5708008,740.4110107,726.4350586,1.160932541,419.5141602,204.8855591,1274.405273,9.8,17.0,61.1,99.729
60.07881165,56.27172852,61.15843201,1.817485809,11.40983125,2.041955471,599.8731689,358.804069,1.851312637,1.985029221,699.0358887,736.6812744,728.5898438,1.142238617,327.2558594,205.039917,1271.989502,9.3,16.4,61.7,99.759
59.99949646,56.24958801,61.1582489,1.804561615,11.37340086,2.043164015,591.7624512,358.6901366,1.847618103,1.98566246,710.0046387,742.5389404,731.3427734,1.135314941,338.0029297,204.8898315,1273.347168,9.3,18.1,61.7,99.759
59.93873596,56.27130127,61.18409729,1.821998596,11.39949977,2.062701464,598.1865234,358.5141518,1.853240967,1.983623505,703.9025879,726.3397217,728.5354004,1.079713821,376.6772461,204.9752197,1272.281006,9.5,14.3,61.1,99.729
60.0236969,56.29966736,61.12850952,1.807260513,11.41046703,2.066729784,599.3409424,358.8249226,1.851512909,1.982557297,701.3759766,734.7183838,726.3276367,1.095861435,332.175293,204.9095459,1272.944336,9.6,12.8,61.2,99.729
59.94215393,56.2980957,61.10333252,1.826875687,11.41647519,2.0675354,597.1130371,359.1382367,1.849002838,1.99876976,694.6962891,726.2630615,722.2460938,1.138996124,346.9335938,205.0193481,1271.797852,9.3,15.2,61.7,99.759
59.92857361,56.26481628,61.15782166,1.815576553,11.41943158,2.064917088,599.703125,358.968864,1.84598732,1.98651886,693.5593262,733.1358643,724.1403809,1.161075592,355.4101563,205.0293579,1271.543213,9.6,19.4,61.7,99.759
59.87739563,56.20951843,61.10324097,1.835754395,11.37473601,2.070153713,586.3393555,358.6443602,1.849845886,1.978307724,701.020752,729.9456787,728.2668457,1.13224411,351.171875,205.0059814,1273.020752,9.6,15.2,61.2,99.729
59.82232666,56.1852417,61.10447693,1.816484451,11.39282405,2.0574646,594.5065918,358.125561,1.85284996,1.99805069,705.0219727,728.5792236,729.548584,1.106048584,351.0961914,205.1182251,1272.862061,9.7,15.4,61.2,99.729
59.68695068,56.15560913,61.10237122,1.828325272,11.41224723,2.055047512,589.244873,358.8773112,1.843690872,1.993999481,696.2905273,734.0462646,723.3085938,1.101224899,361.6918945,204.9022217,1270.464844,9.7,16.8,61.2,99.729
59.67060852,56.16621399,61.10719299,1.838874817,11.35633008,2.053637743,599.4595947,358.3529171,1.846908569,1.990024567,690.2849121,730.6260986,723.1481934,1.127157211,343.6791992,204.87677,1270.992676,9.5,18.1,61.7,99.759
59.537323,56.11503601,61.10812378,1.823049545,11.47429968,2.068341017,595.9462891,359.3783085,1.844718933,1.979913712,697.645752,736.9447021,725.4970703,1.116764069,337.3974609,205.6899414,1272.401123,10.0,19.2,61.7,99.759
59.52096558,56.02130127,61.1309967,1.81016922,11.51864557,2.059680223,585.4395752,361.4463845,1.844324112,1.986412048,701.623291,733.0574951,730.1933594,1.10881424,326.8017578,206.0775146,1272.966553,9.7,16.9,61.7,99.759
60.09622192,55.99267578,61.076828,1.817237854,11.50697894,2.056658983,593.706543,359.9545825,1.849840164,2.004241943,697.4169922,741.7174072,723.9018555,1.127813339,350.1123047,206.1266479,1270.970215,9.4,16.6,61.2,99.729
60.49705505,55.98214722,61.13850403,1.800592422,11.46860942,2.067938328,595.1932373,360.8701105,1.853693008,1.997915268,690.8930664,736.2298584,720.6538086,1.108772278,364.0380859,205.685791,1270.326172,9.6,19.6,61.7,99.759
60.31556702,56.02125549,61.10379028,1.807415009,11.45176116,2.063305616,599.9110107,359.9113492,1.851520538,1.997890472,692.7197266,739.55896,726.6789551,1.166532516,330.9643555,205.3862915,1272.882813,9.7,19.1,61.2,99.729
60.46615601,55.98141479,61.18582153,1.804319382,11.52137944,2.064917088,594.4030762,362.1589704,1.853788376,1.990158081,695.8183594,739.3221436,730.3935547,1.178073883,326.6503906,207.1622925,1272.161133,10.0,18.5,61.9,99.73
60.27420044,56.03129578,61.16267395,1.7914505,11.48434506,2.062298536,598.7905273,361.1971574,1.846731186,1.98532486,700.6665039,727.9417725,733.8085938,1.180364609,328.3154297,206.9136963,1270.958984,9.6,16.9,61.2,99.729
60.32839966,56.03253174,61.16168213,1.779857635,11.56054369,2.063708544,599.8679199,361.540989,1.852556229,1.996404648,698.8083496,732.4398193,726.5673828,1.142591476,353.8208008,207.0001831,1270.428955,9.7,17.9,61.9,99.73
60.46829224,56.03616333,61.11096191,1.787134171,11.5473194,2.070758104,598.3414307,361.9651837,1.838998795,1.994415283,691.6784668,729.9246826,721.324707,1.163919449,321.1254883,207.1359863,1272.403809,9.8,18.0,61.2,99.729
60.43115234,56.05329895,61.13287354,1.798900604,11.49086184,2.069348097,599.9128418,361.2200456,1.8522892,1.987165451,689.3193359,736.1390381,726.395752,1.14392662,360.7836914,206.9421387,1270.320801,9.8,16.9,61.2,99.729
60.48193359,56.05128479,61.15827942,1.814996719,11.511493,2.06149292,599.8693848,361.7469828,1.843868256,1.995126724,690.7463379,734.0701904,729.5095215,1.139026642,370.3198242,206.8929443,1271.843994,9.7,18.6,61.9,99.73
59.5953064,55.75054932,60.91331482,1.794979095,11.60307759,1.574871778,544.9839478,364.0185095,1.856706619,1.981601715,687.5900879,753.4161377,738.9821777,1.083927155,506.0961914,207.7451172,1270.232666,9.6,17.0,61.9,99.73
60.19683838,55.38276672,60.67510986,1.762197495,11.62002122,2.053637743,599.9376221,364.4452473,1.858884811,2.009412766,699.5783691,743.9696045,739.814209,1.131664276,354.9560547,207.894043,1271.910645,9.7,17.0,61.2,99.729
59.55825806,53.21014404,59.98908997,1.816234589,11.64405383,1.585949659,550.7076416,364.817562,1.882095337,1.924373627,716.9919434,744.9969482,733.2026367,1.19005394,453.0419922,208.348877,1268.751465,9.9,13.6,60.9,99.744
59.85609436,53.37231445,59.66885376,1.79325676,11.65130176,2.006103516,597.9775391,365.7361418,1.87273407,1.926771164,727.7407227,749.5938721,729.300293,1.165132523,360.859375,208.5932617,1270.24585,9.6,17.1,61.5,99.73
60.21336365,53.34646606,59.57675171,1.798225403,11.67371312,2.02282095,593.9161377,365.9624806,1.875671387,1.92946434,726.6640625,747.6080322,718.2788086,1.138248444,349.2041016,208.6946411,1269.736816,9.8,19.9,61.5,99.73
60.32519531,53.40530396,59.62944031,1.808948517,11.62774599,2.014160156,589.315918,364.8628298,1.887767792,1.925914764,718.9462891,742.2432861,718.1262207,1.133094788,371.0766602,208.5126953,1267.793213,10.0,15.0,60.9,99.744
60.32855225,53.51547241,59.68667603,1.793138504,11.57643827,2.018994093,587.8867188,364.787553,1.881109238,1.93262291,712.4709473,736.0899658,721.432373,1.127799988,371.1523438,208.2502441,1267.11499,10.0,17.6,60.9,99.744
60.34815979,53.67279053,59.68490601,1.830463409,11.58114307,2.01738286,597.0723877,364.4472818,1.879962921,1.935949326,706.6384277,730.0843506,724.2495117,1.155298233,369.4116211,208.1204834,1269.421143,9.7,17.7,61.9,99.73
60.38276672,53.8992157,59.74382019,1.805416107,11.59547998,2.017584324,599.8649902,364.1639768,1.889062881,1.935907364,702.3198242,724.9744873,727.5310059,1.152263641,350.1879883,208.0019531,1267.290527,9.6,15.7,61.9,99.73
60.22367859,54.06129456,59.77912903,1.805622101,11.59230107,2.013556004,595.8404541,363.3822176,1.887981415,1.936693192,697.1791992,720.1221924,730.2421875,1.160181046,365.4760742,207.9267578,1268.855469,9.9,17.2,60.9,99.744
60.32788086,54.11585999,59.82527161,1.801931381,11.57608859,2.019799709,598.0585938,363.2021637,1.883823395,1.92821312,693.1665039,715.0511475,733.3540039,1.142137527,385.7592773,208.0603638,1267.793213,10.0,18.0,60.8,99.744
60.31707764,54.21769714,59.85707092,1.81096077,11.61754166,2.012951612,598.833252,362.9885405,1.881656647,1.930257797,688.9206543,716.1397705,738.6696777,1.192867279,320.1416016,208.0704346,1267.190186,9.6,15.8,61.8,99.73
60.27778625,54.28561401,59.85290527,1.811958313,11.56524849,2.015972853,598.951416,362.3207137,1.870426178,1.935495377,693.0402832,721.4627686,743.0844727,1.146619797,332.9321289,208.0217285,1266.779053,9.7,16.6,61.8,99.73
60.45083618,54.35473633,59.9304657,1.8144207,11.59150634,2.023425341,599.0721436,363.0378773,1.874727249,1.931854248,700.1245117,724.0718994,746.9147949,1.176872253,344.8901367,207.7577515,1267.753906,9.5,16.1,61.8,99.73
60.23730469,54.33961487,59.93669128,1.815078735,11.57818668,2.025238037,585.5725098,361.9077089,1.878774643,1.93359375,694.9631348,717.901001,744.7185059,1.158742905,343.2250977,207.6500854,1266.652344,9.6,17.6,60.8,99.744
60.32963562,54.3425293,59.93930054,1.793079376,11.57554818,2.018188477,599.9608154,362.0760643,1.884828568,1.935300827,689.6320801,714.4754639,740.9135742,1.143066406,352.5341797,207.5523682,1267.837402,9.5,14.1,60.7,99.744
60.43719482,54.35551453,59.90649414,1.826850891,11.58451272,2.020202637,599.914917,361.8776999,1.871717453,1.933547974,689.4516602,721.463501,743.3295898,1.173131943,333.0834961,207.8007202,1265.788574,10.1,16.4,60.7,99.744
60.35862732,54.31163025,59.93710327,1.827863693,11.58003045,2.01637578,593.9891357,361.7006978,1.875709534,1.937286377,656.3859863,730.2713623,746.3869629,1.132471085,387.3486328,207.6848755,1267.674072,9.5,20.3,61.8,99.73
60.35998535,54.36936951,59.93856812,1.824977875,11.5707798,2.007513523,589.9155273,361.7098531,1.881727219,1.934886932,669.5751953,730.1556396,746.5930176,1.11331749,372.96875,207.7801514,1267.820801,9.8,18.2,60.7,99.744
60.40162659,54.35580444,59.93283081,1.801317215,11.54607962,2.024029493,599.9036865,361.8268372,1.873003006,1.937789917,704.135498,728.864624,739.9633789,1.127857208,350.8691406,207.6434937,1265.801025,9.4,19.8,61.7,99.73
60.38508606,54.31965637,59.93608093,1.806089401,11.56305503,2.024432421,599.8963623,362.0475812,1.872066498,1.935710907,699.152832,719.3455811,742.4816895,1.133672714,347.7661133,207.5905762,1265.621826,9.7,17.3,60.7,99.744
60.41030884,54.3651886,59.9903717,1.823360443,11.56445376,2.013958693,598.631958,361.5989725,1.879953384,1.933679581,691.2600098,713.6937256,745.0373535,1.119308472,361.3891602,207.0723877,1266.245605,9.6,16.2,61.7,99.73
60.38336182,54.36358643,59.99317932,1.822149277,11.57046191,2.024230957,597.7763672,362.4468531,1.877216339,1.935510635,688.0710449,725.8875732,742.2211914,1.144775391,392.7978516,206.7549438,1265.06958,9.4,18.3,61.5,99.73
60.45777893,54.38504028,59.98820496,1.816019058,11.59392231,2.007714748,593.5961914,361.5135232,1.87039566,1.934530258,689.4487305,730.2738037,740.9584961,1.130374908,348.75,207.4133301,1265.630127,10.3,13.0,60.8,99.744
60.46092224,54.31222534,59.94245911,1.821634293,11.54852738,2.011944532,593.2947998,362.1325218,1.880958557,1.932264328,700.0737305,732.0604248,744.0314941,1.160644531,353.59375,207.3691406,1266.12793,9.6,21.0,61.5,99.73
60.38536072,54.22727966,59.9914856,1.837396622,11.55307323,2.02282095,599.9217529,361.5018248,1.873790741,1.935792923,697.1623535,717.68396,744.8242188,1.14859581,352.0800781,207.3334351,1265.644043,10.1,15.4,60.8,99.744
60.4344635,54.22915649,60.02116394,1.811609268,11.50109795,2.023425341,599.9172363,361.6483093,1.877737045,1.932275772,689.5598145,717.8045654,741.3737793,1.148481369,357.2265625,207.5195313,1266.097168,9.4,19.0,61.6,99.73
